,curve_date,curve_num,curve_name,dH,dH_std,Tm,Tm_std,fmax,fmax_std,fmin,fmin_std,s1,s1_std,s2,s2_std,rmse,celsius_min,celsius_max,data_file,blank,pass_qc,SEQID,conc_uM,Na_mM,Cuvette,dG_37,dS
22071204_7_SecondaryCoolingCurve,22071204,7,SecondaryCoolingCurve,-49.95389333591789,0.21824025300235594,68.0706080178026,0.10093333846561393,0.07678886650270697,0.0035144132568465008,0.009739017472126535,2.674000271374452e-05,6.222858303361889e-05,9.3496936587442e-07,-9.55866074232592e-05,4.287173657022611e-05,7.238840336743383e-05,5.0,80.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22071204_WC2378_hairpin_1M-Na_conc_test/7_SecondaryCoolingCurve.csv,,True,WC2318,2.0,1000.0,ECL micro cuvette,-4.548663833113059,-0.14639764469709765
22071204_7_SecondaryMeltingCurve,22071204,7,SecondaryMeltingCurve,-46.278752332760604,0.201773260897091,70.40162969861645,0.1835427592558127,0.06637839803358823,0.007570548980752963,0.00993784231937861,3.243725958370756e-05,5.7351470176492114e-05,1.1430052340781257e-06,0.00019428159398726663,9.066075022954029e-05,8.744158498163887e-05,5.0,80.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22071204_WC2378_hairpin_1M-Na_conc_test/7_SecondaryMeltingCurve.csv,,True,WC2318,2.0,1000.0,ECL micro cuvette,-4.499427785247022,-0.13470683394329705
22071204_5_MeltingCurve,22071204,5,MeltingCurve,-50.30024720267437,0.19962030090148444,70.22682177370072,0.14144029387467383,0.15542273437316298,0.023710467772735788,0.009519257309687557,0.00010928940073289698,0.00024351207266204433,3.696512839874944e-06,0.0016321971200903285,0.00028589321869190606,0.0003033457473259607,5.0,80.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22071204_WC2378_hairpin_1M-Na_conc_test/5_MeltingCurve.csv,,True,WC2318,8.0,1000.0,ECL micro cuvette,-4.867298090602683,-0.1464870195456124
23022109_4_SecondaryCoolingCurve,23022109,4,SecondaryCoolingCurve,-37.78910822261229,2.6634678762330535,51.06295138125689,0.5445176726420755,0.07097681812762402,0.00435161351603516,0.006194319318664321,0.000465539416268312,0.0009810310377067477,2.596313237375181e-05,0.0003500837320089545,5.6837368139764066e-05,0.0008871280801521434,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23022109_test_hp_bae_rerun_03/4_SecondaryCoolingCurve.csv,,True,HP022,6.0,25.0,eCuvette,-1.6391275839277712,-0.11655644249132524
23022109_1_SecondaryMeltingCurve,23022109,1,SecondaryMeltingCurve,-24.236639572970677,2.2051326227489723,39.44808559821079,0.9364594910509253,0.010000000240697372,0.0071906266400859,0.013358817298342207,0.0006026781227290599,-0.00019145923170860168,5.1993782085483616e-05,0.0005771962332072889,4.7631128128897715e-05,0.000685390237862037,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23022109_test_hp_bae_rerun_03/1_SecondaryMeltingCurve.csv,,True,HP008,6.0,25.0,eCuvette,-0.18980720299060885,-0.0775329110752219
23022109_6_SecondaryMeltingCurve,23022109,6,SecondaryMeltingCurve,-14.107018100767743,1.3715672213050183,55.91648620464187,3.5244596657555762,0.22350349285552365,0.07697493126015661,0.018505849014244707,0.0009343740545046267,-0.0009267779480250926,0.00024884215783392924,-0.0007627207967200178,0.0007283207921233305,0.0013926503213661763,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23022109_test_hp_bae_rerun_03/6_SecondaryMeltingCurve.csv,,True,HP039,6.0,25.0,eCuvette,-0.8109461901442377,-0.04286981109341772
23022109_3_SecondaryCoolingCurve,23022109,3,SecondaryCoolingCurve,-17.69170776736164,7.587897334304492,48.00000019073471,13.325244450544679,0.010000000034204539,0.016522310927064996,0.009320870440407802,0.0010597610137811206,0.0005086570571635196,0.00013797428574294273,0.0008961651460501763,0.0003151565372819175,0.0014196612212870956,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23022109_test_hp_bae_rerun_03/3_SecondaryCoolingCurve.csv,,False,HP012,6.0,25.0,eCuvette,-0.6059747429544443,-0.0550886120406487
23022109_6_SecondaryCoolingCurve,23022109,6,SecondaryCoolingCurve,-31.989176416657777,1.7987397011336361,50.92642182518753,0.5729910983159989,0.07747568355881554,0.007229733418662772,0.008458390046983011,0.0005595924985696191,0.0006182192464132541,3.469133725096675e-05,0.0003700211607267079,9.059015468532312e-05,0.000995755643708168,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23022109_test_hp_bae_rerun_03/6_SecondaryCoolingCurve.csv,,True,HP039,6.0,25.0,eCuvette,-1.3746596006883354,-0.09870874356269368
23022109_4_SecondaryMeltingCurve,23022109,4,SecondaryMeltingCurve,-12.908695490131729,1.6428905902513962,39.480151059842406,1.7587981695600643,0.14374378443000113,0.04556867044313703,0.01799542592702079,0.002954767654304285,-0.0019046335883177168,0.0005678779406469534,-9.51818543415417e-05,0.0004195843278541834,0.001431466022738751,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23022109_test_hp_bae_rerun_03/4_SecondaryMeltingCurve.csv,,True,HP022,6.0,25.0,eCuvette,-0.10240699655006895,-0.041290628707340515
23022109_1_SecondaryCoolingCurve,23022109,1,SecondaryCoolingCurve,-28.698053590949478,2.0818354410437743,50.578187799110616,0.6870649210587526,0.07842263575448763,0.00531313119146779,0.009193507805392548,0.0005454974942630251,0.00042090996849397655,3.9096709272549675e-05,-0.00016795231031552227,6.519830593943582e-05,0.0008996849768789472,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23022109_test_hp_bae_rerun_03/1_SecondaryCoolingCurve.csv,,True,HP008,6.0,25.0,eCuvette,-1.203687463164808,-0.08864860914971681
23022109_2_SecondaryMeltingCurve,23022109,2,SecondaryMeltingCurve,-30.896110201061177,2.962126624600502,40.8790102129161,0.7446248975725939,0.026770953234492745,0.004220874258214541,0.006106972576572445,0.0009396079767903672,0.00041515835752692354,7.070362657565908e-05,0.000840357538352432,5.366705294943009e-05,0.0012381176399658667,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23022109_test_hp_bae_rerun_03/2_SecondaryMeltingCurve.csv,,True,HP010,6.0,25.0,eCuvette,-0.3816409411603098,-0.09838616559697201
23022109_2_SecondaryCoolingCurve,23022109,2,SecondaryCoolingCurve,-34.73061979215581,1.8887834615924968,46.053846228062916,0.4016810590336883,0.07008712001858201,0.0034434847246113394,0.007625004278519282,0.000542866496971846,0.0006936945034325959,3.566222931596086e-05,0.0003160866339633195,4.496934174050391e-05,0.0009097985691741187,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23022109_test_hp_bae_rerun_03/2_SecondaryCoolingCurve.csv,,True,HP010,6.0,25.0,eCuvette,-0.9850936782849216,-0.10880388880822468
23022109_5_SecondaryCoolingCurve,23022109,5,SecondaryCoolingCurve,-36.49797562137377,3.094225727873236,45.79479325993843,0.5956543863876369,0.03473810891399184,0.0027161120201280435,0.009074720269677303,0.0004748317040871158,0.0003257478678504455,2.9346161293589023e-05,0.0003039396087327617,3.50355307048192e-05,0.0008288518996535248,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23022109_test_hp_bae_rerun_03/5_SecondaryCoolingCurve.csv,,True,HP038,6.0,25.0,eCuvette,-1.0064191571067547,-0.11443352076178306
23031320_4_SecondaryCoolingCurve,23031320,4,SecondaryCoolingCurve,-21.258939438048017,1.4694775239001414,68.0391863220619,3.7771827196249945,2.5313356097949504,1.1995964067440354,-0.025055511073993716,0.010830976084113667,0.006355967543226981,0.0008240766576287366,-0.004833769531745524,0.012613645606701382,0.01924330455869031,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23031320_Jan_hairpin_rerun_07/4_SecondaryCoolingCurve.csv,,False,HP001,9.0,25.0,eCuvette,-1.9340008672025562,-0.06230836231128636
23031320_6_SecondaryMeltingCurve,23031320,6,SecondaryMeltingCurve,-9.422428404453978,1.8923204961258007,50.39999990463241,3.568576505033327,1.6580252944777045,0.7036169547755738,-0.0999999999510658,0.06351808819360193,-0.007119808536945826,0.005349475720931502,-0.010721124863207976,0.005548828416051847,0.00567218673083988,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23031320_Jan_hairpin_rerun_07/6_SecondaryMeltingCurve.csv,,True,HP003,9.0,25.0,eCuvette,-0.39023501702458613,-0.02912201640312556
23031320_6_CoolingCurve,23031320,6,CoolingCurve,-35.130547240262764,0.8131678048655454,51.54515103483492,0.19217944767206416,0.21006847720893643,0.005507519991026938,0.005769572016404073,0.0005908274933644822,0.0008906922618385771,3.357333867816911e-05,-0.0005717011949637474,6.893351387096081e-05,0.0011177669355328808,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23031320_Jan_hairpin_rerun_07/6_CoolingCurve.csv,,True,HP003,9.0,25.0,eCuvette,-1.573719576401079,-0.10819547852284922
23031320_6_SecondaryCoolingCurve,23031320,6,SecondaryCoolingCurve,-11.499625233347164,4.653688313960585,14.70000019073483,40.10982011375681,0.27215334647698586,0.142485306898883,-0.09999999903933277,0.2955700362272944,-0.0024400083796928262,0.02669488639866334,0.0011205001784517776,0.0013211310740573682,0.007781055040122923,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23031320_Jan_hairpin_rerun_07/6_SecondaryCoolingCurve.csv,,False,HP003,9.0,25.0,eCuvette,0.8908863656082673,-0.039950061579737
23031320_4_SecondaryMeltingCurve,23031320,4,SecondaryMeltingCurve,-31.077801522908278,12.803427314448909,82.99999990463229,8.249221189767542,0.010000000012155922,0.6465930261681051,-0.06854039995991384,0.004914971760698522,0.007575659993410699,0.0001980307373383445,0.016077217529747223,0.04310033757677624,0.010764464321677393,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23031320_Jan_hairpin_rerun_07/4_SecondaryMeltingCurve.csv,,False,HP001,9.0,25.0,eCuvette,-4.013979692468809,-0.08726042827805729
23031320_2_SecondaryMeltingCurve,23031320,2,SecondaryMeltingCurve,-33.188436536686176,7.267679234012918,18.89999990463252,3.431930618935642,0.010000000191036975,0.0036355294997709752,0.019811512821452312,0.01907425638715717,-0.000176147938490967,0.0025395410694691156,0.004872185659991146,9.669421745239899e-05,0.005880505182234969,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23031320_Jan_hairpin_rerun_07/2_SecondaryMeltingCurve.csv,,True,MMCNN124,9.0,25.0,eCuvette,2.056876235833853,-0.11363957044178633
22111906_7_CoolingCurve,22111906,7,CoolingCurve,-43.90311339846993,1.1679079186873897,49.67977488360947,0.2071735414346991,0.22712983204827794,0.010024325399167738,0.005704841094914578,0.000688441301576821,0.0007941235046482475,3.659488005005528e-05,-0.0006177081390055239,0.00014028123771661828,0.0014618406078871194,4.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111906_WC1375_hairpin_purification_rerun/7_CoolingCurve.csv,,True,TRINNN162,9.0,25.0,ECL micro cuvette,-1.7243811999152774,-0.13599462259730663
22111906_4_SecondaryCoolingCurve,22111906,4,SecondaryCoolingCurve,-54.355977468993814,5.144518857686614,57.47122597692446,0.8746709606461166,0.02376726033821829,0.003943783820174389,0.009141859603252325,0.00010998897894027451,0.0002790738391365011,4.498381199596005e-06,0.00017481482105186075,5.3678566596674726e-05,0.00028103299547197174,4.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111906_WC1375_hairpin_purification_rerun/4_SecondaryCoolingCurve.csv,,True,WC1375,3.0,25.0,,-3.365583969016105,-0.1644055892309454
22111906_2_MeltingCurve,22111906,2,MeltingCurve,-66.35510594929384,5.301287032763525,53.14281758365755,0.4318563628891691,0.010000000761677208,0.0361773756983653,-0.009898784442639377,0.0012231182723394683,0.003389524060644522,4.9031558741827964e-05,0.004870985729843014,0.00031228042109406555,0.003161307269250241,4.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111906_WC1375_hairpin_purification_rerun/2_MeltingCurve.csv,,True,WC1375,9.0,25.0,,-3.282813207523604,-0.20336060854996046
22111906_6_MeltingCurve,22111906,6,MeltingCurve,-19.479124673350736,1.6629091597416605,63.034457182483486,6.697600164364426,0.18617214115242708,0.14095143992052658,0.008866370729743667,0.0006589759455204216,0.0006106485406456308,8.387287985689544e-05,-0.0002174482210783868,0.0015998659788094695,0.0011343594085422804,4.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111906_WC1375_hairpin_purification_rerun/6_MeltingCurve.csv,,False,WC1375,9.0,25.0,,-1.5084826987862026,-0.057941776477718955
22111906_6_SecondaryMeltingCurve,22111906,6,SecondaryMeltingCurve,-29.633023015720592,0.6709570606592636,62.61976402225262,1.2011570866966652,0.09456161831064454,0.025317680218238856,0.004367724238448625,0.00016432234731026887,0.0010751350367259604,9.570453180240955e-06,0.0007586249623239283,0.0003117187145847466,0.00033955236120095057,4.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111906_WC1375_hairpin_purification_rerun/6_SecondaryMeltingCurve.csv,,True,WC1375,9.0,25.0,,-2.2610465213848987,-0.08825399482294276
22111906_3_SecondaryCoolingCurve,22111906,3,SecondaryCoolingCurve,-7.64633872426859,7.252003710966318,40.00000019073474,16.767007665241593,0.691021713027299,1.2754563437260173,-0.09999999998957784,0.2720661031107398,-0.0037403231620268818,0.015469715533887337,-0.005003362952394008,0.009284683724985567,0.0038456563252549465,4.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111906_WC1375_hairpin_purification_rerun/3_SecondaryCoolingCurve.csv,,False,WC1375,12.0,25.0,,-0.07325249119353824,-0.024417495512091093
22111906_3_CoolingCurve,22111906,3,CoolingCurve,-68.98156991149762,11.357216064002772,61.04843486371637,1.0020513824222954,0.23504022973031086,0.02286256811281952,0.004962776322016013,0.0007004116886406448,0.0023577989432184143,2.571893772827375e-05,-0.001040220544167747,0.0003275479335027527,0.001925456305005581,4.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111906_WC1375_hairpin_purification_rerun/3_CoolingCurve.csv,,False,WC1375,12.0,25.0,,-4.963813763789864,-0.20640901546899162
22111906_6_CoolingCurve,22111906,6,CoolingCurve,-41.58906556666222,2.2483506861717824,58.10749586089757,0.6704666282579195,0.1259326095902299,0.010818375453383369,0.005415503187052195,0.00028107464333633546,0.0009710772771542864,1.3618771837067211e-05,-0.0004702661579047973,0.00014641657425487224,0.0006418834688194194,4.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111906_WC1375_hairpin_purification_rerun/6_CoolingCurve.csv,,True,WC1375,9.0,25.0,,-2.6500261587304466,-0.12554905499897398
22111906_6_SecondaryCoolingCurve,22111906,6,SecondaryCoolingCurve,-46.282947290102015,4.7670219754992,63.457423226460094,1.513641721554286,0.1219209549740238,0.022387873436106234,0.006736752372748789,0.0002833435877322086,0.0010373188349399598,1.1959623718616934e-05,-0.00044732198511265864,0.0003012894274815942,0.0007108866354436912,4.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111906_WC1375_hairpin_purification_rerun/6_SecondaryCoolingCurve.csv,,True,WC1375,9.0,25.0,,-3.637850623984441,-0.1374982965214173
22111906_3_SecondaryMeltingCurve,22111906,3,SecondaryMeltingCurve,-35.21322698459307,3.1086178125622976,59.426971398691734,3.196739978889565,0.010000000122559133,0.28772378193362064,-0.003833797810244066,0.0005399164207429549,0.0029691910883096195,2.6855675810597428e-05,0.0035260764659219568,0.0006237973099549541,0.0012168397419828217,4.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111906_WC1375_hairpin_purification_rerun/3_SecondaryMeltingCurve.csv,,True,WC1375,12.0,25.0,,-2.374566197767164,-0.10587993160350125
22111906_4_SecondaryMeltingCurve,22111906,4,SecondaryMeltingCurve,-24.054764406691977,0.5539153352310052,65.34239860106914,2.246777726782446,0.04758226831551825,0.015336285057536423,0.008566289184959663,5.9720999994544796e-05,0.0002908815080062688,4.486180470950464e-06,0.00012821714330790712,0.00018046344169022496,0.00011134248813258075,4.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111906_WC1375_hairpin_purification_rerun/4_SecondaryMeltingCurve.csv,,True,WC1375,3.0,25.0,,-2.014135986175498,-0.0710644153490778
22111906_7_MeltingCurve,22111906,7,MeltingCurve,-40.57569454421034,1.278603715942994,53.12032948955338,0.33616000939639595,0.3900881256328954,0.024203073101018414,0.004815771879213504,0.0009978261899301825,0.0007535855513338685,5.261562141935193e-05,-0.002490779056086856,0.0003295241026874852,0.0021414110124099027,4.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111906_WC1375_hairpin_purification_rerun/7_MeltingCurve.csv,,True,TRINNN162,9.0,25.0,ECL micro cuvette,-2.0047595695982134,-0.12436219562989563
22111906_2_CoolingCurve,22111906,2,CoolingCurve,-42.87968293697343,2.1405307424874094,58.8687791404616,0.6931437632320216,0.26045395156139883,0.031162550092047228,0.0013153068476342428,0.0006419544798056119,0.0025542969297904783,2.9694784590458436e-05,-0.00014075758312359632,0.0004161642223450764,0.001512229827695915,4.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111906_WC1375_hairpin_purification_rerun/2_CoolingCurve.csv,,True,WC1375,9.0,25.0,,-2.82431710094622,-0.12914836639054397
22111906_5_CoolingCurve,22111906,5,CoolingCurve,-57.10071250791969,4.651897236159008,54.13422686967617,0.5702274884410014,0.029866441340384978,0.005206774299615874,0.008629389767475168,0.000237788269166991,0.0005682698887929938,1.0008250460180393e-05,0.0005331870508733516,7.240756054572996e-05,0.0005947392728301214,4.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111906_WC1375_hairpin_purification_rerun/5_CoolingCurve.csv,,True,WC1375,6.0,25.0,,-2.989378901294989,-0.1744682689235038
22111906_5_SecondaryMeltingCurve,22111906,5,SecondaryMeltingCurve,-34.867178993501845,1.0833115856347697,57.69372737266638,0.7988969272112499,0.037907515589549357,0.010074201699210755,0.005616299449820755,0.00015180467402955522,0.0008362749105497169,7.949342978344093e-06,0.0009765071996019614,0.0001291018912124817,0.0003306252813995939,4.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111906_WC1375_hairpin_purification_rerun/5_SecondaryMeltingCurve.csv,,True,WC1375,6.0,25.0,,-2.180884316820505,-0.10538866573168254
22111906_2_SecondaryMeltingCurve,22111906,2,SecondaryMeltingCurve,-35.07400404451086,1.062183022698229,55.405398345103016,0.6030033199577943,0.11235726187576425,0.024789309643360218,-0.003612401347607444,0.0005337730539205301,0.003183162464453382,2.894978040563897e-05,0.003589575640639886,0.0003218299540257394,0.00113350328207207,4.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111906_WC1375_hairpin_purification_rerun/2_SecondaryMeltingCurve.csv,,True,WC1375,9.0,25.0,,-1.9648163422319223,-0.1067521770184715
22111906_7_SecondaryCoolingCurve,22111906,7,SecondaryCoolingCurve,-38.175459540907795,0.9549756755278891,50.52764717135658,0.2630102380164253,0.2549769764592763,0.014556439202698283,0.0066067367266614135,0.0007214038414173877,0.0007565543757928062,4.1357438330486976e-05,-0.00048569583170943176,0.00019961385028668892,0.0014602973220440183,4.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111906_WC1375_hairpin_purification_rerun/7_SecondaryCoolingCurve.csv,,True,TRINNN162,9.0,25.0,ECL micro cuvette,-1.5954890669370265,-0.11794283564072472
22111906_2_SecondaryCoolingCurve,22111906,2,SecondaryCoolingCurve,-37.504599104676316,2.6454182837024662,57.75140670427112,1.1683704825796353,0.25949332057189217,0.051749281138108484,0.007104795871891015,0.0010707359026504773,0.002096509163442839,5.517234974207782e-05,-0.00016701284810527461,0.0006819612562340057,0.0023511049437409505,4.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111906_WC1375_hairpin_purification_rerun/2_SecondaryCoolingCurve.csv,,True,WC1375,9.0,25.0,,-2.3519790896426396,-0.11334070615841908
22111906_4_CoolingCurve,22111906,4,CoolingCurve,-41.71450923710651,1.7281317441560626,63.99021723235294,0.7932685842508782,0.08278212123682042,0.0077932238596100266,0.008966210641830424,7.74325914095454e-05,0.00027081144457441475,3.4617018793825717e-06,-0.0006352987276183608,0.00010317903452085053,0.00018717512100530474,4.0,75.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22111906_WC1375_hairpin_purification_rerun/4_CoolingCurve.csv,,True,WC1375,3.0,25.0,,-3.339511599337178,-0.12373044539019615
