ID,curve_date,curve_num,SEQID,BlankTo,conc_uM,Na_mM,Cuvette,SnapFreeze,Blank,NumberOfCycles,MinTemperature,MaxTemperature,celsius_min,celsius_max,Purification,Usable,Description (from curve_date),TotalVolume_uL,OligoStockConcentration_uM,VolumeAdded_uL,StrandA_SampleID,StrandB_SampleID,ComplexType,ExperimentUsable,TODO,DataAvailable (from PLEXID),ProtocolID (from curve_date),EnoughSample,VolumeAdded_uL_StrandB,ss_conc_uM_StrandB (from SEQID)
83,22111323,3,WC510,,9.0,25.0,ECL micro cuvette,Snapfreeze,TRUE,3,5,75,5,75,standard desalting,True,WC7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:rea9jla11wKb""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:E8zoYvzeDG67""]",0,NaN,
84,22111323,4,WC1272,,9.0,25.0,ECL micro cuvette,Snapfreeze,TRUE,3,5,75,5,75,standard desalting,True,WC7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:P5ZnEjZ441kR""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:E8zoYvzeDG67""]",0,NaN,
85,22111323,5,WC1749,,9.0,25.0,ECL micro cuvette,Snapfreeze,TRUE,3,5,75,5,75,standard desalting,True,WC7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:KBL5DvLYY7zn""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:E8zoYvzeDG67""]",0,NaN,
86,22111323,6,WC1767,,9.0,25.0,ECL micro cuvette,Snapfreeze,TRUE,3,5,75,5,75,standard desalting,True,WC7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:01G6nvGkkE1K""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:E8zoYvzeDG67""]",0,NaN,
87,22111323,7,WC1785,,9.0,25.0,ECL micro cuvette,Snapfreeze,TRUE,3,5,75,5,75,standard desalting,True,WC7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:KBL5DvLYYbaa""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:E8zoYvzeDG67""]",0,NaN,
88,22111521,1,MMCNN20,,9.0,25.0,ECL micro cuvette,Anneal,TRUE,3,4,75,4,75,standard desalting,True,Mismatch7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:wqW9BPW448AJ""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:E8zoYvzepO1A""]",0,NaN,
89,22111521,2,MMCNN70,,9.0,25.0,ECL micro cuvette,Anneal,TRUE,3,4,75,4,75,standard desalting,True,Mismatch7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:xRO9n3Ovv5xq""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:E8zoYvzepO1A""]",0,NaN,
90,22111521,3,MMCNN88,,9.0,25.0,ECL micro cuvette,Anneal,TRUE,3,4,75,4,75,standard desalting,True,Mismatch7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:AEqRl9q55vnv""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:E8zoYvzepO1A""]",0,NaN,
91,22111521,4,MMCNN112,,9.0,25.0,ECL micro cuvette,Anneal,TRUE,3,4,75,4,75,standard desalting,True,Mismatch7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:lYq9jRqzz5e4""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:E8zoYvzepO1A""]",0,NaN,
92,22111521,5,MMCNN124,,9.0,25.0,ECL micro cuvette,Anneal,TRUE,3,4,75,4,75,standard desalting,True,Mismatch7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:mnk9jOk33MrR""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:E8zoYvzepO1A""]",0,NaN,
93,22111521,6,MMCNN151,,9.0,25.0,ECL micro cuvette,Anneal,TRUE,3,4,75,4,75,standard desalting,True,Mismatch7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:n0k9mGkzzD73""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:E8zoYvzepO1A""]",0,NaN,
94,22111521,7,MMCNN164,,9.0,25.0,ECL micro cuvette,Anneal,TRUE,3,4,75,4,75,standard desalting,True,Mismatch7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:R8e1PjeRR4DJ""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:E8zoYvzepO1A""]",0,NaN,
95,22111703,1,MMCNN20,,10.0,1000.0,ECL micro cuvette,Anneal,TRUE,3,4,75,4,75,standard desalting,True,Mismatch7_hairpin_1M-Na,,1000.0,0,"Object[Sample, ""id:wqW9BPW448AJ""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:8qZ1VWZ0O7LZ""]",0,NaN,
96,22111703,2,MMCNN70,,10.0,1000.0,ECL micro cuvette,Anneal,TRUE,3,4,75,4,75,standard desalting,True,Mismatch7_hairpin_1M-Na,,1000.0,0,"Object[Sample, ""id:xRO9n3Ovv5xq""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:8qZ1VWZ0O7LZ""]",0,NaN,
97,22111703,3,MMCNN88,,10.0,1000.0,ECL micro cuvette,Anneal,TRUE,3,4,75,4,75,standard desalting,True,Mismatch7_hairpin_1M-Na,,1000.0,0,"Object[Sample, ""id:AEqRl9q55vnv""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:8qZ1VWZ0O7LZ""]",0,NaN,
98,22111703,4,MMCNN112,,10.0,1000.0,ECL micro cuvette,Anneal,TRUE,3,4,75,4,75,standard desalting,True,Mismatch7_hairpin_1M-Na,,1000.0,0,"Object[Sample, ""id:lYq9jRqzz5e4""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:8qZ1VWZ0O7LZ""]",0,NaN,
99,22111703,5,MMCNN124,,10.0,1000.0,ECL micro cuvette,Anneal,TRUE,3,4,75,4,75,standard desalting,True,Mismatch7_hairpin_1M-Na,,1000.0,0,"Object[Sample, ""id:mnk9jOk33MrR""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:8qZ1VWZ0O7LZ""]",0,NaN,
100,22111703,6,MMCNN151,,10.0,1000.0,ECL micro cuvette,Anneal,TRUE,3,4,75,4,75,standard desalting,True,Mismatch7_hairpin_1M-Na,,1000.0,0,"Object[Sample, ""id:n0k9mGkzzD73""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:8qZ1VWZ0O7LZ""]",0,NaN,
101,22111703,7,MMCNN164,,10.0,1000.0,ECL micro cuvette,Anneal,TRUE,3,4,75,4,75,standard desalting,True,Mismatch7_hairpin_1M-Na,,1000.0,0,"Object[Sample, ""id:R8e1PjeRR4DJ""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:8qZ1VWZ0O7LZ""]",0,NaN,
102,22111906,1,WC1375,,6.0,25.0,ECL micro cuvette,Anneal,TRUE,2,4,75,4,75,PAGE,True,WC1375_hairpin_purification_rerun,,1000.0,0,"Object[Sample, ""id:Vrbp1jbDRDwo""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:kEJ9mqJRa7bz""]",0,NaN,
103,22111906,2,WC1375,,9.0,25.0,,Anneal,TRUE,2,4,75,,,PAGE,,WC1375_hairpin_purification_rerun,,1000.0,0,"Object[Sample, ""id:Vrbp1jbDRDwo""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:kEJ9mqJRa7bz""]",0,NaN,
104,22111906,3,WC1375,,12.0,25.0,,Anneal,TRUE,2,4,75,,,PAGE,,WC1375_hairpin_purification_rerun,,1000.0,0,"Object[Sample, ""id:Vrbp1jbDRDwo""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:kEJ9mqJRa7bz""]",0,NaN,
105,22111906,4,WC1375,,3.0,25.0,,Anneal,TRUE,2,4,75,,,PAGE,,WC1375_hairpin_purification_rerun,,1000.0,0,"Object[Sample, ""id:Vrbp1jbDRDwo""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:kEJ9mqJRa7bz""]",0,NaN,
106,22111906,5,WC1375,,6.0,25.0,,Anneal,TRUE,2,4,75,,,PAGE,,WC1375_hairpin_purification_rerun,,1000.0,0,"Object[Sample, ""id:Vrbp1jbDRDwo""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:kEJ9mqJRa7bz""]",0,NaN,
107,22111906,6,WC1375,,9.0,25.0,,Anneal,TRUE,2,4,75,,,PAGE,,WC1375_hairpin_purification_rerun,,1000.0,0,"Object[Sample, ""id:Vrbp1jbDRDwo""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:kEJ9mqJRa7bz""]",0,NaN,
108,22111906,7,TRINNN162,,9.0,25.0,ECL micro cuvette,Anneal,TRUE,2,4,75,4,75,standard desalting,True,WC1375_hairpin_purification_rerun,,1000.0,0,"Object[Sample, ""id:n0k9mGkzzjb4""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:kEJ9mqJRa7bz""]",0,NaN,
109,221122,1,MMCNN20,,6.0,25.0,,Anneal,TRUE,2,5,95,,,standard desalting,,Mismatch7_hairpin_6uM_anneal_rerun_25mM-Na,,1000.0,0,"Object[Sample, ""id:wqW9BPW448AJ""]",,hairpin,False,,True,"Object[Protocol, UVMelting, ""id:R8e1PjepVB4v""]",0,NaN,
110,221122,2,MMCNN70,,6.0,25.0,,Anneal,TRUE,2,5,95,,,standard desalting,,Mismatch7_hairpin_6uM_anneal_rerun_25mM-Na,,1000.0,0,"Object[Sample, ""id:xRO9n3Ovv5xq""]",,hairpin,False,,True,"Object[Protocol, UVMelting, ""id:R8e1PjepVB4v""]",0,NaN,
111,221122,3,MMCNN88,,6.0,25.0,,Anneal,TRUE,2,5,95,,,standard desalting,,Mismatch7_hairpin_6uM_anneal_rerun_25mM-Na,,1000.0,0,"Object[Sample, ""id:AEqRl9q55vnv""]",,hairpin,False,,True,"Object[Protocol, UVMelting, ""id:R8e1PjepVB4v""]",0,NaN,
112,221122,4,MMCNN112,,6.0,25.0,,Anneal,TRUE,2,5,95,,,standard desalting,,Mismatch7_hairpin_6uM_anneal_rerun_25mM-Na,,1000.0,0,"Object[Sample, ""id:lYq9jRqzz5e4""]",,hairpin,False,,True,"Object[Protocol, UVMelting, ""id:R8e1PjepVB4v""]",0,NaN,
113,221122,5,MMCNN124,,6.0,25.0,,Anneal,TRUE,2,5,95,,,standard desalting,,Mismatch7_hairpin_6uM_anneal_rerun_25mM-Na,,1000.0,0,"Object[Sample, ""id:mnk9jOk33MrR""]",,hairpin,False,,True,"Object[Protocol, UVMelting, ""id:R8e1PjepVB4v""]",0,NaN,
114,221122,6,MMCNN151,,6.0,25.0,,Anneal,TRUE,2,5,95,,,standard desalting,,Mismatch7_hairpin_6uM_anneal_rerun_25mM-Na,,1000.0,0,"Object[Sample, ""id:n0k9mGkzzD73""]",,hairpin,False,,True,"Object[Protocol, UVMelting, ""id:R8e1PjepVB4v""]",0,NaN,
115,221122,7,MMCNN164,,6.0,25.0,,Anneal,TRUE,2,5,95,,,standard desalting,,Mismatch7_hairpin_6uM_anneal_rerun_25mM-Na,,1000.0,0,"Object[Sample, ""id:R8e1PjeRR4DJ""]",,hairpin,False,,True,"Object[Protocol, UVMelting, ""id:R8e1PjepVB4v""]",0,NaN,
116,230103,1,SL001,,10.0,1000.0,eCuvette,Anneal,manual,1,5,95,,,standard desalting,True,SL001_ 1M_Na _eCuvette _test,300.0,200.0,15,"Object[Sample, ""id:pZx9jo8pqjk9""]",,duplex,False,,False,"Object[Protocol, UVMelting, ""id:Vrbp1jbvJGqO""]",15,Infinity,
117,230103,2,SL001,,8.0,1000.0,eCuvette,Anneal,manual,1,5,95,,,standard desalting,True,SL001_ 1M_Na _eCuvette _test,300.0,200.0,12,"Object[Sample, ""id:pZx9jo8pqjk9""]",,duplex,False,,False,"Object[Protocol, UVMelting, ""id:Vrbp1jbvJGqO""]",12,Infinity,
118,230103,3,SL001,,6.0,1000.0,eCuvette,Anneal,manual,1,5,95,,,standard desalting,True,SL001_ 1M_Na _eCuvette _test,300.0,200.0,9,"Object[Sample, ""id:pZx9jo8pqjk9""]",,duplex,False,,False,"Object[Protocol, UVMelting, ""id:Vrbp1jbvJGqO""]",9,Infinity,
119,230103,4,SL001,,4.0,1000.0,eCuvette,Anneal,manual,1,5,95,,,standard desalting,True,SL001_ 1M_Na _eCuvette _test,300.0,200.0,6,"Object[Sample, ""id:pZx9jo8pqjk9""]",,duplex,False,,False,"Object[Protocol, UVMelting, ""id:Vrbp1jbvJGqO""]",6,Infinity,
120,230103,5,SL001,,2.0,1000.0,eCuvette,Anneal,manual,1,5,95,,,standard desalting,True,SL001_ 1M_Na _eCuvette _test,300.0,200.0,3,"Object[Sample, ""id:pZx9jo8pqjk9""]",,duplex,False,,False,"Object[Protocol, UVMelting, ""id:Vrbp1jbvJGqO""]",3,Infinity,
121,230103,6,blank,,0.0,1000.0,eCuvette,Anneal,manual,1,5,95,,,,True,SL001_ 1M_Na _eCuvette _test,300.0,9999.0,0,NA,,blank,False,,True,"Object[Protocol, UVMelting, ""id:Vrbp1jbvJGqO""]",0,NaN,
122,23010523,1,SL001,3,4.0,1000.0,ECL micro cuvette,Anneal,manual,1,5,95,5,75,standard desalting,False,SL001_eCuvette_troubleshoot,400.0,200.0,8,"Object[Sample, ""id:pZx9jo8pqjk9""]",,duplex,True,,False,"Object[Protocol, UVMelting, ""id:lYq9jRqO7YZr""] ",8,Infinity,
123,23010523,2,SL001,3,2.0,1000.0,ECL micro cuvette,Anneal,manual,1,5,95,5,60,standard desalting,False,SL001_eCuvette_troubleshoot,400.0,200.0,4,"Object[Sample, ""id:pZx9jo8pqjk9""]",,duplex,True,,False,"Object[Protocol, UVMelting, ""id:lYq9jRqO7YZr""] ",4,Infinity,
124,23010523,3,blank,,0.0,1000.0,ECL micro cuvette,Anneal,manual,1,5,95,5,75,,False,SL001_eCuvette_troubleshoot,400.0,9999.0,0,NA,,blank,True,,True,"Object[Protocol, UVMelting, ""id:lYq9jRqO7YZr""] ",0,NaN,
125,23010523,4,SL001,7,6.0,1000.0,eCuvette,Anneal,manual,1,5,95,5,75,standard desalting,False,SL001_eCuvette_troubleshoot,300.0,200.0,9,"Object[Sample, ""id:pZx9jo8pqjk9""]",,duplex,True,,False,"Object[Protocol, UVMelting, ""id:lYq9jRqO7YZr""] ",9,Infinity,
126,23010523,5,SL001,7,4.0,1000.0,eCuvette,Anneal,manual,1,5,95,5,75,standard desalting,False,SL001_eCuvette_troubleshoot,300.0,200.0,6,"Object[Sample, ""id:pZx9jo8pqjk9""]",,duplex,True,,False,"Object[Protocol, UVMelting, ""id:lYq9jRqO7YZr""] ",6,Infinity,
127,23010523,6,SL001,7,2.0,1000.0,eCuvette,Anneal,manual,1,5,95,5,75,standard desalting,True,SL001_eCuvette_troubleshoot,300.0,200.0,3,"Object[Sample, ""id:pZx9jo8pqjk9""]",,duplex,True,,False,"Object[Protocol, UVMelting, ""id:lYq9jRqO7YZr""] ",3,Infinity,
128,23010523,7,blank,,0.0,1000.0,eCuvette,Anneal,manual,1,5,95,5,75,,True,SL001_eCuvette_troubleshoot,300.0,9999.0,0,NA,,blank,True,,True,"Object[Protocol, UVMelting, ""id:lYq9jRqO7YZr""] ",0,NaN,
129,230119,1,DMM001,7,4.0,25.0,eCuvette,Anneal,manual,2,5,85,5,65,standard desalting,,DMM_duplex_mismatch_run_1,300.0,400.0,3,"Object[Sample, ""id:N80DNj0kbnpW""]","Object[Sample, ""id:6V0npv0AMRPq""]",duplex,False,,False,"Object[Protocol, UVMelting, ""id:dORYzZRmPLeE""]",3,3,400.0
130,230119,2,DMM001,7,8.0,25.0,eCuvette,Anneal,manual,2,5,85,5,65,standard desalting,,DMM_duplex_mismatch_run_1,300.0,400.0,6,"Object[Sample, ""id:N80DNj0kbnpW""]","Object[Sample, ""id:6V0npv0AMRPq""]",duplex,False,,False,"Object[Protocol, UVMelting, ""id:dORYzZRmPLeE""]",6,6,400.0
131,230119,3,DMM001,7,12.0,25.0,eCuvette,Anneal,manual,2,5,85,5,65,standard desalting,,DMM_duplex_mismatch_run_1,300.0,400.0,9,"Object[Sample, ""id:N80DNj0kbnpW""]","Object[Sample, ""id:6V0npv0AMRPq""]",duplex,False,,False,"Object[Protocol, UVMelting, ""id:dORYzZRmPLeE""]",9,9,400.0
132,230119,4,DMM001,7,24.0,25.0,eCuvette,Anneal,manual,2,5,85,5,65,standard desalting,,DMM_duplex_mismatch_run_1,300.0,400.0,18,"Object[Sample, ""id:N80DNj0kbnpW""]","Object[Sample, ""id:6V0npv0AMRPq""]",duplex,False,,False,"Object[Protocol, UVMelting, ""id:dORYzZRmPLeE""]",18,18,400.0
133,230119,5,DMM001,7,48.0,25.0,eCuvette,Anneal,manual,2,5,85,5,65,standard desalting,,DMM_duplex_mismatch_run_1,300.0,400.0,36,"Object[Sample, ""id:N80DNj0kbnpW""]","Object[Sample, ""id:6V0npv0AMRPq""]",duplex,False,,False,"Object[Protocol, UVMelting, ""id:dORYzZRmPLeE""]",36,36,400.0
134,230119,6,DMM001,7,64.0,25.0,eCuvette,Anneal,manual,2,5,85,5,65,standard desalting,,DMM_duplex_mismatch_run_1,300.0,400.0,48,"Object[Sample, ""id:N80DNj0kbnpW""]","Object[Sample, ""id:6V0npv0AMRPq""]",duplex,False,,False,"Object[Protocol, UVMelting, ""id:dORYzZRmPLeE""]",48,48,400.0
135,230119,7,blank,,0.0,25.0,eCuvette,Anneal,manual,2,5,85,5,65,,,DMM_duplex_mismatch_run_1,300.0,9999.0,0,NA,,blank,False,,True,"Object[Protocol, UVMelting, ""id:dORYzZRmPLeE""]",0,NaN,
136,DMM_duplex_mismatch_run_3,1,DMM002,7,6.0,25.0,eCuvette,Anneal,manual,2,5,85,,,standard desalting,,DMM_duplex_mismatch_run_3,300.0,400.0,5,"Object[Sample, ""id:dORYzZRm9EBA""]","Object[Sample, ""id:Z1lqpMlvLa55""]",duplex,,,False,,5,5,400.0
137,DMM_duplex_mismatch_run_3,2,DMM002-ref,7,6.0,25.0,eCuvette,Anneal,manual,2,5,85,,,standard desalting,,DMM_duplex_mismatch_run_3,300.0,400.0,5,"Object[Sample, ""id:Z1lqpMlvLa55""]","Object[Sample, ""id:M8n3rxnpJj3m""]",duplex,,,False,,5,9,200.0
138,DMM_duplex_mismatch_run_3,3,DMM002,7,12.0,25.0,eCuvette,Anneal,manual,2,5,85,,,standard desalting,,DMM_duplex_mismatch_run_3,300.0,400.0,9,"Object[Sample, ""id:dORYzZRm9EBA""]","Object[Sample, ""id:Z1lqpMlvLa55""]",duplex,,,False,,9,9,400.0
139,DMM_duplex_mismatch_run_3,4,DMM002-ref,7,12.0,25.0,eCuvette,Anneal,manual,2,5,85,,,standard desalting,,DMM_duplex_mismatch_run_3,300.0,400.0,9,"Object[Sample, ""id:Z1lqpMlvLa55""]","Object[Sample, ""id:M8n3rxnpJj3m""]",duplex,,,False,,9,18,200.0
140,DMM_duplex_mismatch_run_3,5,DMM002,7,24.0,25.0,eCuvette,Anneal,manual,2,5,85,,,standard desalting,,DMM_duplex_mismatch_run_3,300.0,400.0,18,"Object[Sample, ""id:dORYzZRm9EBA""]","Object[Sample, ""id:Z1lqpMlvLa55""]",duplex,,,False,,18,18,400.0
141,DMM_duplex_mismatch_run_3,6,DMM002-ref,7,24.0,25.0,eCuvette,Anneal,manual,2,5,85,,,standard desalting,,DMM_duplex_mismatch_run_3,300.0,400.0,18,"Object[Sample, ""id:Z1lqpMlvLa55""]","Object[Sample, ""id:M8n3rxnpJj3m""]",duplex,,,False,,18,36,200.0
142,DMM_duplex_mismatch_run_3,7,blank,,0.0,25.0,eCuvette,Anneal,manual,2,5,85,,,,,DMM_duplex_mismatch_run_3,300.0,9999.0,0,NA,,blank,,,True,,0,NaN,
143,23012106,1,WC68,7,6.0,25.0,eCuvette,Anneal,manual,3,5,85,5,85,standard desalting,True,WC_remeasure_01,300.0,128.0,14,"Object[Sample, ""id:Y0lXejMpm8oP""]",,hairpin,True,,True,"Object[Protocol,UVMelting,""id:N80DNj0k7Z0q""]",14,Infinity,
144,23012106,2,WC1106,7,6.0,25.0,eCuvette,Anneal,manual,3,5,85,5,85,standard desalting,True,WC_remeasure_01,300.0,128.0,14,"Object[Sample, ""id:N80DNj1JzN4o""]",,hairpin,True,,True,"Object[Protocol,UVMelting,""id:N80DNj0k7Z0q""]",14,Infinity,
145,23012106,3,WC1432,7,6.0,25.0,eCuvette,Anneal,manual,3,5,85,5,85,standard desalting,True,WC_remeasure_01,300.0,128.0,14,"Object[Sample, ""id:4pO6dM5L9Mv8""]",,hairpin,True,,True,"Object[Protocol,UVMelting,""id:N80DNj0k7Z0q""]",14,Infinity,
146,23012106,4,WC1203,7,6.0,25.0,eCuvette,Anneal,manual,3,5,85,5,85,standard desalting,True,WC_remeasure_01,300.0,128.0,14,"Object[Sample, ""id:BYDOjvGZ9me8""]",,hairpin,True,,False,"Object[Protocol,UVMelting,""id:N80DNj0k7Z0q""]",14,Infinity,
147,23012106,5,WC2922,7,6.0,25.0,eCuvette,Anneal,manual,3,5,85,5,85,standard desalting,True,WC_remeasure_01,300.0,128.0,14,"Object[Sample, ""id:pZx9jo8X7BKj""]",,hairpin,True,,False,"Object[Protocol,UVMelting,""id:N80DNj0k7Z0q""]",14,Infinity,
148,23012106,6,WC91,7,6.0,25.0,eCuvette,Anneal,manual,3,5,85,5,85,standard desalting,True,WC_remeasure_01,300.0,128.0,14,"Object[Sample, ""id:dORYzZJ85Mpb""]",,hairpin,True,,False,"Object[Protocol,UVMelting,""id:N80DNj0k7Z0q""]",14,Infinity,
149,23012205,1,WC2119,7,6.0,25.0,eCuvette,Anneal,manual,3,5,85,5,85,standard desalting,True,WC_MM_remeasure_01,300.0,128.0,14,"Object[Sample, ""id:bq9LA0JDprPa""]",,hairpin,True,,False,"Object[Protocol,UVMelting,""id:eGakldaDYwZB""]",14,Infinity,
150,23012205,2,WC2215,7,6.0,25.0,eCuvette,Anneal,manual,3,5,85,5,85,standard desalting,True,WC_MM_remeasure_01,300.0,128.0,14,"Object[Sample, ""id:Z1lqpMzVdkKW""]",,hairpin,True,,True,"Object[Protocol,UVMelting,""id:eGakldaDYwZB""]",14,Infinity,
151,23012106,7,blank,,0.0,25.0,eCuvette,Anneal,manual,3,5,85,5,85,,True,WC_remeasure_01,300.0,9999.0,0,NA,,blank,True,,True,"Object[Protocol,UVMelting,""id:N80DNj0k7Z0q""]",0,NaN,
152,23012205,3,MMCNN20,7,6.0,25.0,eCuvette,Anneal,manual,3,5,85,5,80,standard desalting,False,WC_MM_remeasure_01,300.0,1000.0,2,"Object[Sample, ""id:wqW9BPW448AJ""]",,hairpin,True,,True,"Object[Protocol,UVMelting,""id:eGakldaDYwZB""]",2,Infinity,
153,23012205,4,MMCNN70,7,6.0,25.0,eCuvette,Anneal,manual,3,5,85,5,85,standard desalting,True,WC_MM_remeasure_01,300.0,1000.0,2,"Object[Sample, ""id:xRO9n3Ovv5xq""]",,hairpin,True,,True,"Object[Protocol,UVMelting,""id:eGakldaDYwZB""]",2,Infinity,
154,23012205,5,MMCNN88,7,6.0,25.0,eCuvette,Anneal,manual,3,5,85,5,85,standard desalting,True,WC_MM_remeasure_01,300.0,1000.0,2,"Object[Sample, ""id:AEqRl9q55vnv""]",,hairpin,True,,True,"Object[Protocol,UVMelting,""id:eGakldaDYwZB""]",2,Infinity,
155,23012205,6,MMCNN112,7,6.0,25.0,eCuvette,Anneal,manual,3,5,85,5,85,standard desalting,True,WC_MM_remeasure_01,300.0,1000.0,2,"Object[Sample, ""id:lYq9jRqzz5e4""]",,hairpin,True,,True,"Object[Protocol,UVMelting,""id:eGakldaDYwZB""]",2,Infinity,
156,23012205,7,blank,,0.0,25.0,eCuvette,Anneal,manual,3,5,85,5,85,,True,WC_MM_remeasure_01,300.0,9999.0,0,NA,,blank,True,,True,"Object[Protocol,UVMelting,""id:eGakldaDYwZB""]",0,NaN,
157,23013108,1,MMCNN124,7,6.0,25.0,eCuvette,Anneal,manual,2,5,95,,80,standard desalting,False,MM_remeasure_01,300.0,1000.0,2,"Object[Sample, ""id:mnk9jOk33MrR""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:BYDOjvDpBVGX""]",2,Infinity,
158,23013108,2,MMCNN151,7,6.0,25.0,eCuvette,Anneal,manual,2,5,95,,80,standard desalting,True,MM_remeasure_01,300.0,1000.0,2,"Object[Sample, ""id:n0k9mGkzzD73""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:BYDOjvDpBVGX""]",2,Infinity,
159,23013108,3,MMCNN20,7,6.0,25.0,eCuvette,Anneal,manual,2,5,95,,80,standard desalting,True,MM_remeasure_01,300.0,1000.0,2,"Object[Sample, ""id:wqW9BPW448AJ""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:BYDOjvDpBVGX""]",2,Infinity,
160,23013108,4,MMCNN88,7,6.0,25.0,eCuvette,Anneal,manual,2,5,95,,80,standard desalting,False,MM_remeasure_01,300.0,1000.0,2,"Object[Sample, ""id:AEqRl9q55vnv""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:BYDOjvDpBVGX""]",2,Infinity,
161,23013108,5,MMCNN70,7,6.0,25.0,eCuvette,Anneal,manual,2,5,95,,80,standard desalting,False,MM_remeasure_01,300.0,1000.0,2,"Object[Sample, ""id:xRO9n3Ovv5xq""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:BYDOjvDpBVGX""]",2,Infinity,
162,23013108,6,MMCNN164,7,6.0,25.0,eCuvette,Anneal,manual,2,5,95,,80,standard desalting,False,MM_remeasure_01,300.0,1000.0,2,"Object[Sample, ""id:R8e1PjeRR4DJ""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:BYDOjvDpBVGX""]",2,Infinity,
163,23013108,7,blank,,0.0,25.0,eCuvette,Anneal,manual,2,5,95,,80,,True,MM_remeasure_01,300.0,9999.0,0,NA,,blank,True,,True,"Object[Protocol, UVMelting, ""id:BYDOjvDpBVGX""]",0,NaN,
164,DMM_duplex_mismatch_run_2,1,DMM001,,6.0,25.0,,Anneal,manual,2,5,85,,,standard desalting,,DMM_duplex_mismatch_run_2,300.0,400.0,5,"Object[Sample, ""id:N80DNj0kbnpW""]","Object[Sample, ""id:6V0npv0AMRPq""]",duplex,,,False,,5,5,400.0
165,DMM_duplex_mismatch_run_2,2,DMM001,,12.0,25.0,,Anneal,manual,2,5,85,,,standard desalting,,DMM_duplex_mismatch_run_2,300.0,400.0,9,"Object[Sample, ""id:N80DNj0kbnpW""]","Object[Sample, ""id:6V0npv0AMRPq""]",duplex,,,False,,9,9,400.0
166,DMM_duplex_mismatch_run_2,3,DMM001,,24.0,25.0,,Anneal,manual,2,5,85,,,standard desalting,,DMM_duplex_mismatch_run_2,300.0,400.0,18,"Object[Sample, ""id:N80DNj0kbnpW""]","Object[Sample, ""id:6V0npv0AMRPq""]",duplex,,,False,,18,18,400.0
167,DMM_duplex_mismatch_run_2,4,DMM001-ref,,6.0,25.0,,Anneal,manual,2,5,85,,,standard desalting,,DMM_duplex_mismatch_run_2,300.0,400.0,5,"Object[Sample, ""id:6V0npv0AMRPq""]","Object[Sample, ""id:Y0lXejl4JV7x""]",duplex,,,False,,5,9,200.0
